pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
5dj8.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_D_)-[GAL(6_D_)-NAG(5_D_)-MAN(4_D_)-[MAN(7_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(297_A_),D FUC 8 C2 C1 NAG 1 O6 C6,D FUC 8 C1 NAG 1 O6 C6 C5,116.743,177.238,"(['FUC(8_D_)', 'NAG(1_D_)'], [76.66, 52.06])","(['8.D', '1.D'], ['-', '4C1'])"
5dk0.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_D_)-[GAL(6_D_)-NAG(5_D_)-MAN(4_D_)-[MAN(7_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(297_A_),D FUC 8 C2 C1 NAG 1 O6 C6,D FUC 8 C1 NAG 1 O6 C6 C5,157.237,142.545,"(['FUC(8_D_)', 'NAG(1_D_)'], [66.96, 55.48])","(['8.D', '1.D'], ['-', '4C1'])"
5dk0.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_E_)-[GAL(6_E_)-NAG(5_E_)-MAN(4_E_)-[MAN(7_E_)]-BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(297_B_),E FUC 8 C2 C1 NAG 1 O6 C6,E FUC 8 C1 NAG 1 O6 C6 C5,153.579,143.686,"(['FUC(8_E_)', 'NAG(1_E_)'], [70.23, 67.51])","(['8.E', '1.E'], ['1C4', '4C1'])"
6ntg.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(350_B_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,178.409,136.965,"(['FUC(3_D_)', 'NAG(1_D_)'], [102.05, 93.53])","(['3.D', '1.D'], ['1C4', '4C1'])"
6ntg.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(265_B_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,134.002,203.98,"(['FUC(3_E_)', 'NAG(1_E_)'], [130.15, 109.08])","(['3.E', '1.E'], ['-', '4C1'])"
6ntg.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(350_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,175.738,139.431,"(['FUC(3_C_)', 'NAG(1_C_)'], [98.1, 93.44])","(['3.C', '1.C'], ['1C4', '4C1'])"
1j87.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(140_A_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,111.289,187.43,"(['FUC(3_D_)', 'NAG(1_D_)'], [126.84, 84.81])","(['3.D', '1.D'], ['1C4', '4C1'])"
1j07.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_C_)-NAG(1_C_)-ASN(350_A_),C FUC 2 C2 C1 NAG 1 O6 C6,C FUC 2 C1 NAG 1 O6 C6 C5,151.977,120.626,"(['FUC(2_C_)', 'NAG(1_C_)'], [98.87, 89.33])","(['2.C', '1.C'], ['1C4', '4C1'])"
8a49.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_E_)-[NAG(7_E_)-MAN(6_E_)-[NAG(5_E_)-MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(297_A_),E FUC 8 C2 C1 NAG 1 O6 C6,E FUC 8 C1 NAG 1 O6 C6 C5,148.597,86.7756,"(['FUC(8_E_)', 'NAG(1_E_)'], [119.36, 151.84])","(['8.E', '1.E'], ['1C4', '4C1'])"
3qwq.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_F_)-[MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(504_A_),F FUC 6 C2 C1 NAG 1 O6 C6,F FUC 6 C1 NAG 1 O6 C6 C5,155.848,226.282,"(['FUC(6_F_)', 'NAG(1_F_)'], [101.91, 84.53])","(['6.F', '1.F'], ['1C4', '4C1'])"
3qwq.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_C_)-[MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(32_A_),C FUC 6 C2 C1 NAG 1 O6 C6,C FUC 6 C1 NAG 1 O6 C6 C5,160.389,139.064,"(['FUC(6_C_)', 'NAG(1_C_)'], [72.1, 54.14])","(['6.C', '1.C'], ['1C4', '4C1'])"
6q1n.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_D_)-NAG(1_D_)-ASN(59_A_),D FUC 2 C2 C1 NAG 1 O6 C6,D FUC 2 C1 NAG 1 O6 C6 C5,169.756,217.59,"(['FUC(2_D_)', 'NAG(1_D_)'], [68.48, 59.21])","(['2.D', '1.D'], ['1C4', '4C1'])"
7q6e.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(7_V_)-[MAN(6_V_)-[MAN(5_V_)-MAN(4_V_)]-BMA(3_V_)-NAG(2_V_)]-NAG(1_V_)-ASN(340_C_),V FUC 7 C2 C1 NAG 1 O6 C6,V FUC 7 C1 NAG 1 O6 C6 C5,157.737,186.955,"(['FUC(7_V_)', 'NAG(1_V_)'], [56.68, 41.4])","(['7.V', '1.V'], ['1C4', '4C1'])"
7q6e.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(7_D_)-[MAN(6_D_)-[MAN(5_D_)-MAN(4_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(340_A_),D FUC 7 C2 C1 NAG 1 O6 C6,D FUC 7 C1 NAG 1 O6 C6 C5,155.219,185.091,"(['FUC(7_D_)', 'NAG(1_D_)'], [50.95, 34.27])","(['7.D', '1.D'], ['1C4', '4C1'])"
7q6e.pdb,DManpa1-2DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_P_)-[MAN(5_P_)-MAN(4_P_)-BMA(3_P_)-NAG(2_P_)]-NAG(1_P_)-ASN(340_B_),P FUC 6 C2 C1 NAG 1 O6 C6,P FUC 6 C1 NAG 1 O6 C6 C5,149.202,205.678,"(['FUC(6_P_)', 'NAG(1_P_)'], [83.11, 80.0])","(['6.P', '1.P'], ['1C4', '4C1'])"
4fqc.pdb,DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(10_A_)-[NAG(9_A_)-MAN(8_A_)-[SIA(7_A_)-GAL(6_A_)-NAG(5_A_)-MAN(4_A_)]-BMA(3_A_)-NAG(2_A_)]-NAG(1_A_)-ASN(105_H_),A FUC 10 C2 C1 NAG 1 O6 C,A FUC 10 C1 NAG 1 O6 C6 C,170.311,200.171,"(['FUC(10_A_)', 'NAG(1_A_)'], [64.45, 49.16])","(['10.A', '1.A'], ['1C4', '-'])"
4qww.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_G_)-[MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)]-NAG(1_G_)-ASN(343_A_),G FUC 6 C2 C1 NAG 1 O6 C6,G FUC 6 C1 NAG 1 O6 C6 C5,169.734,150.206,"(['FUC(6_G_)', 'NAG(1_G_)'], [40.8, 47.69])","(['6.G', '1.G'], ['1C4', '4C1'])"
4qww.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_I_)-[MAN(5_I_)-[MAN(4_I_)]-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(343_B_),I FUC 6 C2 C1 NAG 1 O6 C6,I FUC 6 C1 NAG 1 O6 C6 C5,167.198,149.612,"(['FUC(6_I_)', 'NAG(1_I_)'], [38.03, 47.31])","(['6.I', '1.I'], ['1C4', '4C1'])"
8h5c.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(103_A_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,122.981,153.462,"(['FUC(3_D_)', 'NAG(1_D_)'], [127.85, 147.14])","(['3.D', '1.D'], ['1C4', '4C1'])"
8edi.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(178_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,126.616,224.583,"(['FUC(3_C_)', 'NAG(1_C_)'], [106.95, 100.33])","(['3.C', '1.C'], ['1C4', '4C1'])"
8edi.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(178_B_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,130.373,211.536,"(['FUC(3_D_)', 'NAG(1_D_)'], [107.81, 91.18])","(['3.D', '1.D'], ['1C4', '4C1'])"
6wy0.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_N_)-[MAN(5_N_)-[MAN(4_N_)]-BMA(3_N_)-NAG(2_N_)]-NAG(1_N_)-ASN(317_I_),N FUC 6 C2 C1 NAG 1 O6 C6,N FUC 6 C1 NAG 1 O6 C6 C5,154.537,179.842,"(['FUC(6_N_)', 'NAG(1_N_)'], [49.87, 47.08])","(['6.N', '1.N'], ['1C4', '4C1'])"
6wy0.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_M_)-[MAN(5_M_)-[MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)]-NAG(1_M_)-ASN(317_G_),M FUC 6 C2 C1 NAG 1 O6 C6,M FUC 6 C1 NAG 1 O6 C6 C5,154.684,180.62,"(['FUC(6_M_)', 'NAG(1_M_)'], [44.1, 42.93])","(['6.M', '1.M'], ['1C4', '4C1'])"
6wy0.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_C_)-[MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(317_B_),C FUC 6 C2 C1 NAG 1 O6 C6,C FUC 6 C1 NAG 1 O6 C6 C5,155.094,177.736,"(['FUC(6_C_)', 'NAG(1_C_)'], [51.32, 51.56])","(['6.C', '1.C'], ['1C4', '4C1'])"
6wy0.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_K_)-[MAN(5_K_)-[MAN(4_K_)]-BMA(3_K_)-NAG(2_K_)]-NAG(1_K_)-ASN(317_E_),K FUC 6 C2 C1 NAG 1 O6 C6,K FUC 6 C1 NAG 1 O6 C6 C5,159.91,181.802,"(['FUC(6_K_)', 'NAG(1_K_)'], [48.68, 43.42])","(['6.K', '1.K'], ['1C4', '4C1'])"
5cxy.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(160_A_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,172.725,194.346,"(['FUC(3_E_)', 'NAG(1_E_)'], [43.06, 33.75])","(['3.E', '1.E'], ['1C4', '4C1'])"
5t9t.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_C_)-[BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(389_B_),C FUC 4 C2 C1 NAG 1 O6 C6,C FUC 4 C1 NAG 1 O6 C6 C5,116.63,183.661,"(['FUC(4_C_)', 'NAG(1_C_)'], [98.4, 97.08])","(['4.C', '1.C'], ['1C4', '4C1'])"
6iuv.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(165_A_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,183.593,172.945,"(['FUC(3_E_)', 'NAG(1_E_)'], [64.02, 52.73])","(['3.E', '1.E'], ['OS2', '4C1'])"
6iuv.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_F_)-[NAG(2_F_)]-NAG(1_F_)-ASN(165_B_),F FUC 3 C2 C1 NAG 1 O6 C6,F FUC 3 C1 NAG 1 O6 C6 C5,174.45,183.152,"(['FUC(3_F_)', 'NAG(1_F_)'], [63.84, 57.77])","(['3.F', '1.F'], ['1C4', '4C1'])"
6cw6.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(165_A_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,162.226,105.249,"(['FUC(3_E_)', 'NAG(1_E_)'], [53.92, 39.74])","(['3.E', '1.E'], ['1C4', '4C1'])"
6xta.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_D_)-NAG(1_D_)-ASN(241_A_),D FUC 2 C2 C1 NAG 1 O6 C6,D FUC 2 C1 NAG 1 O6 C6 C5,175.345,182.445,"(['FUC(2_D_)', 'NAG(1_D_)'], [128.59, 106.75])","(['2.D', '1.D'], ['1C4', '4C1'])"
6xta.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(57_A_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,209.778,182.452,"(['FUC(2_B_)', 'NAG(1_B_)'], [142.5, 126.64])","(['2.B', '1.B'], ['-', '4C1'])"
6wy5.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_F_)-[MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(317_B_),F FUC 6 C2 C1 NAG 1 O6 C6,F FUC 6 C1 NAG 1 O6 C6 C5,140.622,187.687,"(['FUC(6_F_)', 'NAG(1_F_)'], [83.86, 85.92])","(['6.F', '1.F'], ['1C4', '-'])"
6wy5.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_H_)-[MAN(5_H_)-[MAN(4_H_)]-BMA(3_H_)-NAG(2_H_)]-NAG(1_H_)-ASN(317_E_),H FUC 6 C2 C1 NAG 1 O6 C6,H FUC 6 C1 NAG 1 O6 C6 C5,139.758,185.52,"(['FUC(6_H_)', 'NAG(1_H_)'], [68.98, 68.66])","(['6.H', '1.H'], ['1C4', '4C1'])"
7q0g.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_C_)-[MAN(4_C_)-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(343_E_),C FUC 5 C2 C1 NAG 1 O6 C6,C FUC 5 C1 NAG 1 O6 C6 C5,181.382,193.054,"(['FUC(5_C_)', 'NAG(1_C_)'], [51.02, 40.53])","(['5.C', '1.C'], ['1C4', '4C1'])"
4m0f.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(350_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,150.802,141.659,"(['FUC(3_C_)', 'NAG(1_C_)'], [81.98, 70.7])","(['3.C', '1.C'], ['1C4', '4C1'])"
4m0f.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(350_B_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,162.718,113.486,"(['FUC(3_D_)', 'NAG(1_D_)'], [88.52, 73.53])","(['3.D', '1.D'], ['1C4', '4C1'])"
6mj3.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_G_)-[NAG(7_G_)-MAN(6_G_)-[NAG(5_G_)-MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)]-NAG(1_G_)-ASN(297_A_),G FUC 8 C2 C1 NAG 1 O6 C6,G FUC 8 C1 NAG 1 O6 C6 C5,217.559,225.611,"(['FUC(8_G_)', 'NAG(1_G_)'], [169.18, 110.41])","(['8.G', '1.G'], ['3S1', '4C1'])"
6mj3.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_H_)-[NAG(7_H_)-MAN(6_H_)-[NAG(5_H_)-MAN(4_H_)]-BMA(3_H_)-NAG(2_H_)]-NAG(1_H_)-ASN(297_B_),H FUC 8 C2 C1 NAG 1 O6 C6,H FUC 8 C1 NAG 1 O6 C6 C5,93.7719,127.253,"(['FUC(8_H_)', 'NAG(1_H_)'], [140.66, 86.75])","(['8.H', '1.H'], ['-', '-'])"
6mj3.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_J_)-[NAG(7_J_)-MAN(6_J_)-[NAG(5_J_)-MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)]-NAG(1_J_)-ASN(297_E_),J FUC 8 C2 C1 NAG 1 O6 C6,J FUC 8 C1 NAG 1 O6 C6 C5,188.532,252.122,"(['FUC(8_J_)', 'NAG(1_J_)'], [129.93, 103.23])","(['8.J', '1.J'], ['3S1', '4C1'])"
6mj3.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_I_)-[NAG(7_I_)-MAN(6_I_)-[NAG(5_I_)-MAN(4_I_)]-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(297_D_),I FUC 8 C2 C1 NAG 1 O6 C6,I FUC 8 C1 NAG 1 O6 C6 C5,66.3417,117.129,"(['FUC(8_I_)', 'NAG(1_I_)'], [121.29, 87.54])","(['8.I', '1.I'], ['3S1', '4C1'])"
7n6u.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_f_)-[NAG(2_f_)]-NAG(1_f_)-ASN(611_B_),f FUC 3 C2 C1 NAG 1 O6 C6,f FUC 3 C1 NAG 1 O6 C6 C5,128.237,212.065,"(['FUC(3_f_)', 'NAG(1_f_)'], [261.9, 0.0])","(['3.f', '1.f'], ['1C4', '4C1'])"
7n6u.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_w_)-[NAG(2_w_)]-NAG(1_w_)-ASN(611_C_),w FUC 3 C2 C1 NAG 1 O6 C6,w FUC 3 C1 NAG 1 O6 C6 C5,26.172,267.0032,"(['FUC(3_w_)', 'NAG(1_w_)'], [0.0, 0.0])","(['3.w', '1.w'], ['1C4', '4C1'])"
6ool.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(222_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,252.11700000000002,248.947,"(['FUC(3_B_)', 'NAG(1_B_)'], [127.14, 103.56])","(['3.B', '1.B'], ['-', '4H3'])"
6xcn.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_X_)-[NAG(2_X_)]-NAG(1_X_)-ASN(1134_E_),X FUC 3 C2 C1 NAG 1 O6 C6,X FUC 3 C1 NAG 1 O6 C6 C5,140.843,223.066,"(['FUC(3_X_)', 'NAG(1_X_)'], [128.89, 111.3])","(['3.X', '1.X'], ['1C4', '4C1'])"
6xcn.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_N_)-[NAG(2_N_)]-NAG(1_N_)-ASN(1134_A_),N FUC 3 C2 C1 NAG 1 O6 C6,N FUC 3 C1 NAG 1 O6 C6 C5,140.845,223.04,"(['FUC(3_N_)', 'NAG(1_N_)'], [118.5, 106.88])","(['3.N', '1.N'], ['1C4', '4C1'])"
6xcn.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_S_)-[NAG(2_S_)]-NAG(1_S_)-ASN(1134_C_),S FUC 3 C2 C1 NAG 1 O6 C6,S FUC 3 C1 NAG 1 O6 C6 C5,140.843,222.991,"(['FUC(3_S_)', 'NAG(1_S_)'], [128.3, 111.56])","(['3.S', '1.S'], ['1C4', '4C1'])"
7zj8.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_E_)-[BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(81_A_),E FUC 4 C2 C1 NAG 1 O6 C6,E FUC 4 C1 NAG 1 O6 C6 C5,151.805,122.684,"(['FUC(4_E_)', 'NAG(1_E_)'], [277.75, 228.12])","(['4.E', '1.E'], ['1C4', '4C1'])"
7zj8.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_M_)-[BMA(3_M_)-NAG(2_M_)]-NAG(1_M_)-ASN(81_C_),M FUC 4 C2 C1 NAG 1 O6 C6,M FUC 4 C1 NAG 1 O6 C6 C5,152.018,122.653,"(['FUC(4_M_)', 'NAG(1_M_)'], [277.89, 229.24])","(['4.M', '1.M'], ['1C4', '4C1'])"
7zj8.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_I_)-[BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(81_B_),I FUC 4 C2 C1 NAG 1 O6 C6,I FUC 4 C1 NAG 1 O6 C6 C5,151.781,122.616,"(['FUC(4_I_)', 'NAG(1_I_)'], [285.36, 228.79])","(['4.I', '1.I'], ['1C4', '4C1'])"
4w4o.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(9_E_)-[GAL(6_E_)-NAG(5_E_)-MAN(4_E_)-[NAG(8_E_)-MAN(7_E_)]-BMA(3_E_)-NAG(2_E_)]-NAG(1_E_)-ASN(297_B_),E FUC 9 C2 C1 NAG 1 O6 C6,E FUC 9 C1 NAG 1 O6 C6 C5,147.07,178.767,"(['FUC(9_E_)', 'NAG(1_E_)'], [63.39, 36.61])","(['9.E', '1.E'], ['1C4', '4C1'])"
4w4o.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(9_D_)-[GAL(6_D_)-NAG(5_D_)-MAN(4_D_)-[NAG(8_D_)-MAN(7_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(297_A_),D FUC 9 C2 C1 NAG 1 O6 C6,D FUC 9 C1 NAG 1 O6 C6 C5,168.565,223.635,"(['FUC(9_D_)', 'NAG(1_D_)'], [52.17, 36.12])","(['9.D', '1.D'], ['1C4', '4C1'])"
3wct.pdb,DManpa1-3[DManpa1-6]DManpa1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_J_)-[MAN(5_J_)-[MAN(4_J_)]-MAN(3_J_)-NAG(2_J_)]-NAG(1_J_)-ASN(58_H_),J FUC 6 C2 C1 NAG 1 O6 C6,J FUC 6 C1 NAG 1 O6 C6 C5,154.233,146.866,"(['FUC(6_J_)', 'NAG(1_J_)'], [117.99, 91.3])","(['6.J', '1.J'], ['1C4', '4C1'])"
3wct.pdb,DManpa1-3[DManpa1-6]DManpa1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_I_)-[MAN(5_I_)-[MAN(4_I_)]-MAN(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(58_D_),I FUC 6 C2 C1 NAG 1 O6 C6,I FUC 6 C1 NAG 1 O6 C6 C5,162.102,118.454,"(['FUC(6_I_)', 'NAG(1_I_)'], [93.4, 94.76])","(['6.I', '1.I'], ['1C4', '4C1'])"
5bo6.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(160_A_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,166.352,196.128,"(['FUC(3_E_)', 'NAG(1_E_)'], [42.91, 32.5])","(['3.E', '1.E'], ['1C4', '4C1'])"
5hyf.pdb,DGalpb1-4DGlcpNAcb1-2DManpb1-6[DGlcpNAcb1-2DManpb1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(9_B_)-[GAL(6_B_)-NAG(5_B_)-BMA(4_B_)-[NAG(8_B_)-BMA(7_B_)]-BMA(3_B_)-NAG(2_B_)]-NAG(1_B_)-ASN(297_A_),B FUC 9 C2 C1 NAG 1 O6 C6,B FUC 9 C1 NAG 1 O6 C6 C5,156.416,150.287,"(['FUC(9_B_)', 'NAG(1_B_)'], [74.0, 48.51])","(['9.B', '1.B'], ['-', '4C1'])"
