pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
6epz.pdb,DGalpa1-6DGlcpa1-ROH,GLA(2_E_)-GLC(1_E_),E GLA 2 C2 C1 GLC 1 O6 C6,E GLA 2 C1 GLC 1 O6 C6 C5,196.93,186.389,"(['GLA(2_E_)', 'GLC(1_E_)'], [20.4, 41.09])","(['2.E', '1.E'], ['4C1', '-'])"
6epz.pdb,DGalpa1-6DGlcpa1-ROH,GLA(2_G_)-GLC(1_G_),G GLA 2 C2 C1 GLC 1 O6 C6,G GLA 2 C1 GLC 1 O6 C6 C5,200.225,184.902,"(['GLA(2_G_)', 'GLC(1_G_)'], [20.45, 36.74])","(['2.G', '1.G'], ['4C1', '-'])"
3lih.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_B_)-GLC(2_B_)-FRU(1_B_),B GLA 3 C2 C1 GLC 2 O6 C6,B GLA 3 C1 GLC 2 O6 C6 C5,184.87,183.562,"(['GLA(3_B_)', 'GLC(2_B_)'], [43.61, 32.17])","(['3.B', '2.B'], ['4C1', '4C1'])"
6phw.pdb,DGalpa1-6DGlcpa1-ROH,GLA(2_B_)-GLC(1_B_),B GLA 2 C2 C1 GLC 1 O6 C6,B GLA 2 C1 GLC 1 O6 C6 C5,191.3,186.502,"(['GLA(2_B_)', 'GLC(1_B_)'], [28.4, 44.19])","(['2.B', '1.B'], ['4C1', '4C1'])"
4fnt.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_F_)-GLC(2_F_)-FRU(1_F_),F GLA 3 C2 C1 GLC 2 O6 C6,F GLA 3 C1 GLC 2 O6 C6 C5,159.378,126.313,"(['GLA(3_F_)', 'GLC(2_F_)'], [62.54, 88.88])","(['3.F', '2.F'], ['4C1', '-'])"
4fnt.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_G_)-GLC(2_G_)-FRU(1_G_),G GLA 3 C2 C1 GLC 2 O6 C6,G GLA 3 C1 GLC 2 O6 C6 C5,147.477,156.351,"(['GLA(3_G_)', 'GLC(2_G_)'], [49.38, 81.27])","(['3.G', '2.G'], ['4C1', '-'])"
4fnt.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_E_)-GLC(2_E_)-FRU(1_E_),E GLA 3 C2 C1 GLC 2 O6 C6,E GLA 3 C1 GLC 2 O6 C6 C5,146.669,142.051,"(['GLA(3_E_)', 'GLC(2_E_)'], [66.59, 98.15])","(['3.E', '2.E'], ['4C1', '-'])"
8beu.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_N_)-GLC(2_N_)-FRU(1_N_),N GLA 3 C2 C1 GLC 2 O6 C6,N GLA 3 C1 GLC 2 O6 C6 C5,187.433,170.833,"(['GLA(3_N_)', 'GLC(2_N_)'], [87.09, 79.85])","(['3.N', '2.N'], ['-', '4C1'])"
8beu.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_J_)-GLC(2_J_)-FRU(1_J_),J GLA 3 C2 C1 GLC 2 O6 C6,J GLA 3 C1 GLC 2 O6 C6 C5,181.225,175.275,"(['GLA(3_J_)', 'GLC(2_J_)'], [77.62, 54.03])","(['3.J', '2.J'], ['-', '4C1'])"
8beu.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_G_)-GLC(2_G_)-FRU(1_G_),G GLA 3 C2 C1 GLC 2 O6 C6,G GLA 3 C1 GLC 2 O6 C6 C5,183.222,174.67,"(['GLA(3_G_)', 'GLC(2_G_)'], [61.66, 39.24])","(['3.G', '2.G'], ['4C1', '4C1'])"
8beu.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_L_)-GLC(2_L_)-FRU(1_L_),L GLA 3 C2 C1 GLC 2 O6 C6,L GLA 3 C1 GLC 2 O6 C6 C5,191.81,177.777,"(['GLA(3_L_)', 'GLC(2_L_)'], [78.62, 42.03])","(['3.L', '2.L'], ['-', '4C1'])"
2fcp.pdb,"DGalpa1-3[DGalpa1-6]DGlcpa1-3GPH1-3GMH1-5[DKdopa2-4]DKdopa2-6DGlcp[2<R1>,3<R2>,4P]a1-6DGlcp[2<R3>,3<R4>]a1-O4P1",GLA(8_B_)-[GLA(7_B_)]-GLC(6_B_)-GPH(5_B_)-GMH(4_B_)-[KDO(9_B_)]-KDO(3_B_)-GP4(2_B_)-GP1(1_B_),B GLA 8 C2 C1 GLC 6 O6 C6,B GLA 8 C1 GLC 6 O6 C6 C5,90.4478,177.507,"(['GLA(8_B_)', 'GLC(6_B_)'], [112.72, 98.3])","(['8.B', '6.B'], ['4C1', '4C1'])"
5fkc.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_J_)-GLC(2_J_)-FRU(1_J_),J GLA 3 C2 C1 GLC 2 O6 C6,J GLA 3 C1 GLC 2 O6 C6 C5,184.258,178.414,"(['GLA(3_J_)', 'GLC(2_J_)'], [28.24, 22.75])","(['3.J', '2.J'], ['4C1', '4C1'])"
5fkc.pdb,DGalpa1-6DGlcpa2-1DFrufb,GLA(3_F_)-GLC(2_F_)-FRU(1_F_),F GLA 3 C2 C1 GLC 2 O6 C6,F GLA 3 C1 GLC 2 O6 C6 C5,188.503,179.421,"(['GLA(3_F_)', 'GLC(2_F_)'], [20.16, 17.12])","(['3.F', '2.F'], ['4C1', '4C1'])"
