pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
4gzx.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(200_A_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,184.828,100.059,"(['MAN(4_F_)', 'BMA(3_F_)'], [43.45, 43.8])","(['4.F', '3.F'], ['4C1', '4C1'])"
7drc.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_I_)-[MAN(4_I_)]-BMA(3_I_)-NAG(2_I_)-NAG(1_I_)-ASN(562_C_),I MAN 4 C2 C1 BMA 3 O3 C3,I MAN 4 C1 BMA 3 O3 C3 C4,210.775,141.596,"(['MAN(4_I_)', 'BMA(3_I_)'], [97.17, 94.89])","(['4.I', '3.I'], ['4C1', '4C1'])"
7drc.pdb,DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_F_)-MAN(5_F_)-[MAN(7_F_)]-MAN(4_F_)-[MAN(8_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(143_C_),F MAN 8 C2 C1 BMA 3 O3 C3,F MAN 8 C1 BMA 3 O3 C3 C4,238.853,169.612,"(['MAN(8_F_)', 'BMA(3_F_)'], [94.95, 82.87])","(['8.F', '3.F'], ['4C1', '4C1'])"
7jpd.pdb,DManpa1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-MAN(4_J_)-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(89_C_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,196.804,137.795,"(['MAN(4_J_)', 'BMA(3_J_)'], [70.38, 64.59])","(['4.J', '3.J'], ['4C1', '4C1'])"
7jpd.pdb,DManpa1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_N_)-MAN(4_N_)-BMA(3_N_)-NAG(2_N_)-NAG(1_N_)-ASN(89_E_),N MAN 4 C2 C1 BMA 3 O3 C3,N MAN 4 C1 BMA 3 O3 C3 C4,224.557,138.576,"(['MAN(4_N_)', 'BMA(3_N_)'], [85.42, 76.47])","(['4.N', '3.N'], ['4C1', '4C1'])"
7jpd.pdb,DManpa1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_L_)-MAN(4_L_)-BMA(3_L_)-NAG(2_L_)-NAG(1_L_)-ASN(89_D_),L MAN 4 C2 C1 BMA 3 O3 C3,L MAN 4 C1 BMA 3 O3 C3 C4,221.132,154.83,"(['MAN(4_L_)', 'BMA(3_L_)'], [57.03, 56.69])","(['4.L', '3.L'], ['4C1', '4C1'])"
7jpd.pdb,DManpa1-2DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_P_)-MAN(4_P_)-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(89_F_),P MAN 4 C2 C1 BMA 3 O3 C3,P MAN 4 C1 BMA 3 O3 C3 C4,224.268,167.405,"(['MAN(4_P_)', 'BMA(3_P_)'], [79.89, 73.13])","(['4.P', '3.P'], ['4C1', '4C1'])"
8fd1.pdb,DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_E_)-[NAG(5_E_)-MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(15_A_),E MAN 4 C2 C1 BMA 3 O3 C3,E MAN 4 C1 BMA 3 O3 C3 C4,192.963,91.7222,"(['MAN(4_E_)', 'BMA(3_E_)'], [328.02, 320.24])","(['4.E', '3.E'], ['-', '4C1'])"
8fd1.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(15_B_),G MAN 4 C2 C1 BMA 3 O3 C3,G MAN 4 C1 BMA 3 O3 C3 C4,195.605,130.39,"(['MAN(4_G_)', 'BMA(3_G_)'], [316.0, 304.31])","(['4.G', '3.G'], ['4C1', '4C1'])"
6sgp.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_F_)-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(476_A_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,202.367,137.144,"(['MAN(4_F_)', 'BMA(3_F_)'], [55.23, 54.13])","(['4.F', '3.F'], ['4C1', '4C1'])"
6sgp.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(638_A_),G MAN 4 C2 C1 BMA 3 O3 C3,G MAN 4 C1 BMA 3 O3 C3 C4,197.998,105.615,"(['MAN(4_G_)', 'BMA(3_G_)'], [46.05, 42.84])","(['4.G', '3.G'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_U_)-[MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_)-ASN(44_E_),U MAN 4 C2 C1 BMA 3 O3 C3,U MAN 4 C1 BMA 3 O3 C3 C4,179.283,137.142,"(['MAN(4_U_)', 'BMA(3_U_)'], [144.24, 125.39])","(['4.U', '3.U'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_R_)-MAN(4_R_)-[MAN(6_R_)]-BMA(3_R_)-NAG(2_R_)-NAG(1_R_)-ASN(266_C_),R MAN 6 C2 C1 BMA 3 O3 C3,R MAN 6 C1 BMA 3 O3 C3 C4,248.571,97.7209,"(['MAN(6_R_)', 'BMA(3_R_)'], [119.83, 105.25])","(['6.R', '3.R'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_O_)-BMA(3_O_)-NAG(2_O_)-NAG(1_O_)-ASN(414_B_),O MAN 4 C2 C1 BMA 3 O3 C3,O MAN 4 C1 BMA 3 O3 C3 C4,253.66500000000002,203.835,"(['MAN(4_O_)', 'BMA(3_O_)'], [149.73, 146.73])","(['4.O', '3.O'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_Q_)-BMA(3_Q_)-NAG(2_Q_)-NAG(1_Q_)-ASN(260_C_),Q MAN 4 C2 C1 BMA 3 O3 C3,Q MAN 4 C1 BMA 3 O3 C3 C4,92.6982,313.3685,"(['MAN(4_Q_)', 'BMA(3_Q_)'], [144.78, 142.0])","(['4.Q', '3.Q'], ['-', '4C1'])"
6om1.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_L_)-MAN(4_L_)-[MAN(6_L_)]-BMA(3_L_)-NAG(2_L_)-NAG(1_L_)-ASN(266_A_),L MAN 6 C2 C1 BMA 3 O3 C3,L MAN 6 C1 BMA 3 O3 C3 C4,274.9796,121.632,"(['MAN(6_L_)', 'BMA(3_L_)'], [108.61, 110.59])","(['6.L', '3.L'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_W_)-MAN(4_W_)-[MAN(6_W_)]-BMA(3_W_)-NAG(2_W_)-NAG(1_W_)-ASN(266_E_),W MAN 6 C2 C1 BMA 3 O3 C3,W MAN 6 C1 BMA 3 O3 C3 C4,1.38803,95.4332,"(['MAN(6_W_)', 'BMA(3_W_)'], [119.4, 119.33])","(['6.W', '3.W'], ['-', 'E5'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_K_)-BMA(3_K_)-NAG(2_K_)-NAG(1_K_)-ASN(260_A_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,183.155,146.968,"(['MAN(4_K_)', 'BMA(3_K_)'], [93.47, 122.35])","(['4.K', '3.K'], ['-', '4C1'])"
6om1.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_X_)-[MAN(4_X_)]-BMA(3_X_)-NAG(2_X_)-NAG(1_X_)-ASN(459_E_),X MAN 4 C2 C1 BMA 3 O3 C3,X MAN 4 C1 BMA 3 O3 C3 C4,189.995,106.988,"(['MAN(4_X_)', 'BMA(3_X_)'], [112.05, 116.62])","(['4.X', '3.X'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-[MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(44_A_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,199.564,153.241,"(['MAN(4_J_)', 'BMA(3_J_)'], [137.91, 125.64])","(['4.J', '3.J'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_P_)-MAN(4_P_)-[MAN(6_P_)]-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(44_C_),P MAN 6 C2 C1 BMA 3 O3 C3,P MAN 6 C1 BMA 3 O3 C3 C4,202.619,155.092,"(['MAN(6_P_)', 'BMA(3_P_)'], [131.9, 118.49])","(['6.P', '3.P'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_I_)-BMA(3_I_)-NAG(2_I_)-NAG(1_I_)-ASN(459_A_),I MAN 4 C2 C1 BMA 3 O3 C3,I MAN 4 C1 BMA 3 O3 C3 C4,223.323,84.1039,"(['MAN(4_I_)', 'BMA(3_I_)'], [189.78, 177.62])","(['4.I', '3.I'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_d_)-BMA(3_d_)-NAG(2_d_)-NAG(1_d_)-ASN(459_G_),d MAN 4 C2 C1 BMA 3 O3 C3,d MAN 4 C1 BMA 3 O3 C3 C4,226.182,203.974,"(['MAN(4_d_)', 'BMA(3_d_)'], [127.92, 128.23])","(['4.d', '3.d'], ['4C1', '4C1'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_a_)-BMA(3_a_)-NAG(2_a_)-NAG(1_a_)-ASN(44_G_),a MAN 4 C2 C1 BMA 3 O3 C3,a MAN 4 C1 BMA 3 O3 C3 C4,75.1475,114.515,"(['MAN(4_a_)', 'BMA(3_a_)'], [157.44, 134.63])","(['4.a', '3.a'], ['-', '4C1'])"
6om1.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_S_)-BMA(3_S_)-NAG(2_S_)-NAG(1_S_)-ASN(459_C_),S MAN 4 C2 C1 BMA 3 O3 C3,S MAN 4 C1 BMA 3 O3 C3 C4,181.322,118.964,"(['MAN(4_S_)', 'BMA(3_S_)'], [98.18, 113.71])","(['4.S', '3.S'], ['4C1', '-'])"
6wol.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpb1-6]DGlcpNAcb1-ASN,FUL(8_C_)-[NAG(7_C_)-MAN(6_C_)-[NAG(5_C_)-MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(297_H_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,225.371,116.333,"(['MAN(4_C_)', 'BMA(3_C_)'], [89.98, 72.2])","(['4.C', '3.C'], ['-', '4C1'])"
1dn2.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpb1-6]DGlcpNAcb1-ASN,FUC(8_D_)-[GAL(6_D_)-NAG(5_D_)-MAN(4_D_)-[MAN(7_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(297_B_),D MAN 7 C2 C1 BMA 3 O3 C3,D MAN 7 C1 BMA 3 O3 C3 C4,193.962,128.65,"(['MAN(7_D_)', 'BMA(3_D_)'], [42.85, 29.67])","(['7.D', '3.D'], ['4C1', '4C1'])"
1dn2.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpb1-6]DGlcpNAcb1-ASN,FUL(8_C_)-[GAL(6_C_)-NAG(5_C_)-MAN(4_C_)-[MAN(7_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(297_A_),C MAN 7 C2 C1 BMA 3 O3 C3,C MAN 7 C1 BMA 3 O3 C3 C4,194.318,100.352,"(['MAN(7_C_)', 'BMA(3_C_)'], [44.59, 33.93])","(['7.C', '3.C'], ['4C1', '4C1'])"
4mze.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-[MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(308_B_),E MAN 4 C2 C1 BMA 3 O3 C3,E MAN 4 C1 BMA 3 O3 C3 C4,201.902,134.17,"(['MAN(4_E_)', 'BMA(3_E_)'], [49.72, 46.35])","(['4.E', '3.E'], ['4C1', '4C1'])"
4mze.pdb,DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(8_C_)-[MAN(7_C_)]-MAN(6_C_)-[MAN(5_C_)-MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(351_A_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,201.687,120.996,"(['MAN(4_C_)', 'BMA(3_C_)'], [49.8, 52.36])","(['4.C', '3.C'], ['4C1', '4C1'])"
8si9.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_G_)-MAN(8_G_)-[MAN(10_G_)]-MAN(7_G_)-[MAN(6_G_)-MAN(5_G_)-MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(111_B_),G MAN 4 C2 C1 BMA 3 O3 C3,G MAN 4 C1 BMA 3 O3 C3 C4,186.369,103.5,"(['MAN(4_G_)', 'BMA(3_G_)'], [82.65, 78.03])","(['4.G', '3.G'], ['4C1', '4C1'])"
6naj.pdb,DManpa1-4DManpb1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-BMA(4_E_)-[MAN(6_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(266_A_),E MAN 6 C2 C1 BMA 3 O3 C3,E MAN 6 C1 BMA 3 O3 C3 C4,263.0059,164.074,"(['MAN(6_E_)', 'BMA(3_E_)'], [86.9, 75.68])","(['6.E', '3.E'], ['4C1', '4C1'])"
4mwq.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_B_)-[MAN(8_B_)]-MAN(7_B_)-[MAN(6_B_)-MAN(5_B_)-MAN(4_B_)]-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(202_A_),B MAN 4 C2 C1 BMA 3 O3 C3,B MAN 4 C1 BMA 3 O3 C3 C4,191.371,101.325,"(['MAN(4_B_)', 'BMA(3_B_)'], [25.55, 20.56])","(['4.B', '3.B'], ['4C1', '4C1'])"
5ewl.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-[MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(389_A_),E MAN 4 C2 C1 BMA 3 O3 C3,E MAN 4 C1 BMA 3 O3 C3 C4,188.075,129.436,"(['MAN(4_E_)', 'BMA(3_E_)'], [81.87, 76.23])","(['4.E', '3.E'], ['4C1', '4C1'])"
5k9k.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-[MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(483_I_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,274.6809,121.742,"(['MAN(4_J_)', 'BMA(3_J_)'], [154.3, 145.94])","(['4.J', '3.J'], ['4C1', '-'])"
5k9k.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(38_I_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,206.202,154.609,"(['MAN(4_C_)', 'BMA(3_C_)'], [83.23, 72.48])","(['4.C', '3.C'], ['4C1', '4C1'])"
5k9k.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_P_)-[MAN(4_P_)]-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(285_F_),P MAN 4 C2 C1 BMA 3 O3 C3,P MAN 4 C1 BMA 3 O3 C3 C4,276.3263,117.035,"(['MAN(4_P_)', 'BMA(3_P_)'], [143.9, 134.61])","(['4.P', '3.P'], ['4C1', '-'])"
5k9k.pdb,DManpa1-4DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_M_)-MAN(4_M_)-[MAN(6_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(38_F_),M MAN 6 C2 C1 BMA 3 O3 C3,M MAN 6 C1 BMA 3 O3 C3 C4,208.203,149.902,"(['MAN(6_M_)', 'BMA(3_M_)'], [106.14, 79.98])","(['6.M', '3.M'], ['4C1', '4C1'])"
5k9k.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_K_)-[MAN(4_K_)]-BMA(3_K_)-NAG(2_K_)-NAG(1_K_)-ASN(22_F_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,207.751,117.262,"(['MAN(4_K_)', 'BMA(3_K_)'], [186.87, 196.89])","(['4.K', '3.K'], ['4C1', '4C1'])"
7ki4.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_M_)-[MAN(5_M_)-[MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)]-NAG(1_M_)-ASN(67_A_),M MAN 4 C2 C1 BMA 3 O3 C3,M MAN 4 C1 BMA 3 O3 C3 C4,192.283,110.888,"(['MAN(4_M_)', 'BMA(3_M_)'], [28.77, 26.26])","(['4.M', '3.M'], ['4C1', '4C1'])"
7ki4.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_U_)-[MAN(5_U_)-[MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)]-NAG(1_U_)-ASN(67_E_),U MAN 4 C2 C1 BMA 3 O3 C3,U MAN 4 C1 BMA 3 O3 C3 C4,192.303,110.898,"(['MAN(4_U_)', 'BMA(3_U_)'], [28.77, 26.26])","(['4.U', '3.U'], ['4C1', '4C1'])"
7ki4.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_Q_)-[MAN(5_Q_)-[MAN(4_Q_)]-BMA(3_Q_)-NAG(2_Q_)]-NAG(1_Q_)-ASN(67_B_),Q MAN 4 C2 C1 BMA 3 O3 C3,Q MAN 4 C1 BMA 3 O3 C3 C4,192.274,110.932,"(['MAN(4_Q_)', 'BMA(3_Q_)'], [28.77, 26.26])","(['4.Q', '3.Q'], ['4C1', '4C1'])"
7ymt.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-[MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(125_A_),E MAN 4 C2 C1 BMA 3 O3 C3,E MAN 4 C1 BMA 3 O3 C3 C4,189.498,106.195,"(['MAN(4_E_)', 'BMA(3_E_)'], [231.63, 256.87])","(['4.E', '3.E'], ['4C1', '4C1'])"
5nuz.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-MAN(4_E_)-[MAN(6_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(178_C_),E MAN 6 C2 C1 BMA 3 O3 C3,E MAN 6 C1 BMA 3 O3 C3 C4,189.152,107.855,"(['MAN(6_E_)', 'BMA(3_E_)'], [93.84, 83.09])","(['6.E', '3.E'], ['4C1', '4C1'])"
5nuz.pdb,DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6[DManpa1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_F_)-MAN(5_F_)-[MAN(7_F_)]-MAN(4_F_)-[MAN(9_F_)-MAN(8_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(178_D_),F MAN 8 C2 C1 BMA 3 O3 C3,F MAN 8 C1 BMA 3 O3 C3 C4,191.863,135.433,"(['MAN(8_F_)', 'BMA(3_F_)'], [72.77, 63.69])","(['8.F', '3.F'], ['4C1', '4C1'])"
6aou.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(38_A_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,228.472,157.609,"(['MAN(4_C_)', 'BMA(3_C_)'], [67.19, 59.22])","(['4.C', '3.C'], ['OH1', '4C1'])"
5ojm.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-MAN(4_J_)-[MAN(6_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(149_E_),J MAN 6 C2 C1 BMA 3 O3 C3,J MAN 6 C1 BMA 3 O3 C3 C4,218.104,146.505,"(['MAN(6_J_)', 'BMA(3_J_)'], [87.29, 84.83])","(['6.J', '3.J'], ['4C1', '4C1'])"
5ojm.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_I_)-MAN(4_I_)-[MAN(6_I_)]-BMA(3_I_)-NAG(2_I_)-NAG(1_I_)-ASN(149_D_),I MAN 6 C2 C1 BMA 3 O3 C3,I MAN 6 C1 BMA 3 O3 C3 C4,228.724,168.061,"(['MAN(6_I_)', 'BMA(3_I_)'], [124.04, 103.48])","(['6.I', '3.I'], ['4C1', '4C1'])"
5ojm.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(149_A_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,214.42,146.223,"(['MAN(4_F_)', 'BMA(3_F_)'], [102.45, 99.41])","(['4.F', '3.F'], ['4C1', '4C1'])"
5ojm.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(149_B_),G MAN 4 C2 C1 BMA 3 O3 C3,G MAN 4 C1 BMA 3 O3 C3 C4,209.781,149.548,"(['MAN(4_G_)', 'BMA(3_G_)'], [109.18, 109.49])","(['4.G', '3.G'], ['4C1', '4C1'])"
5ojm.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_H_)-[MAN(4_H_)]-BMA(3_H_)-NAG(2_H_)-NAG(1_H_)-ASN(149_C_),H MAN 4 C2 C1 BMA 3 O3 C3,H MAN 4 C1 BMA 3 O3 C3 C4,202.279,120.766,"(['MAN(4_H_)', 'BMA(3_H_)'], [120.76, 116.62])","(['4.H', '3.H'], ['4C1', '4C1'])"
6mu6.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_M_)-MAN(8_M_)-[MAN(10_M_)]-MAN(7_M_)-[MAN(6_M_)-MAN(5_M_)-MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(332_G_),M MAN 4 C2 C1 BMA 3 O3 C3,M MAN 4 C1 BMA 3 O3 C3 C4,177.018,94.5744,"(['MAN(4_M_)', 'BMA(3_M_)'], [25.12, 41.68])","(['4.M', '3.M'], ['4C1', '4C1'])"
6mu6.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_A_)-MAN(4_A_)-[MAN(6_A_)]-BMA(3_A_)-NAG(2_A_)-NAG(1_A_)-ASN(88_G_),A MAN 6 C2 C1 BMA 3 O3 C3,A MAN 6 C1 BMA 3 O3 C3 C4,193.613,121.133,"(['MAN(6_A_)', 'BMA(3_A_)'], [41.29, 50.31])","(['6.A', '3.A'], ['4C1', '4C1'])"
6wm2.pdb,DGlcpa1-2DGlcpa1-3DGlcpa1-3DManpa1-2DManpa1-2DManpa1-3[DManpb1-6DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-C25O7P2,MAN(11_r_)-MAN(10_r_)-[GLC(9_r_)-GLC(8_r_)-GLC(7_r_)-MAN(6_r_)-MAN(5_r_)-MAN(4_r_)]-BMA(3_r_)-NAG(2_r_)-NAG(1_r_)-WJP(907_R_),r MAN 4 C2 C1 BMA 3 O3 C3,r MAN 4 C1 BMA 3 O3 C3 C4,209.046,139.241,"(['MAN(4_r_)', 'BMA(3_r_)'], [78.79, 78.19])","(['4.r', '3.r'], ['4C1', '4C1'])"
