pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
8cyb.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_O_)-[MAN(4_O_)]-BMA(3_O_)-NAG(2_O_)-NAG(1_O_)-ASN(801_B_),O MAN 5 C2 C1 BMA 3 O6 C6,O MAN 5 C1 BMA 3 O6 C6 C5,329.3322,141.805,"(['MAN(5_O_)', 'BMA(3_O_)'], [173.46, 187.22])","(['5.O', '3.O'], ['4C1', '4C1'])"
8cyb.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_V_)-[MAN(4_V_)]-BMA(3_V_)-NAG(2_V_)-NAG(1_V_)-ASN(717_C_),V MAN 5 C2 C1 BMA 3 O6 C6,V MAN 5 C1 BMA 3 O6 C6 C5,228.21,267.7193,"(['MAN(5_V_)', 'BMA(3_V_)'], [172.81, 160.83])","(['5.V', '3.V'], ['4C1', '4C1'])"
7n6w.pdb,DManpa1-2DManpa1-3[DManpa1-3DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_G_)-MAN(6_G_)-[MAN(5_G_)-MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(262_A_),G MAN 6 C2 C1 BMA 3 O6 C6,G MAN 6 C1 BMA 3 O6 C6 C5,184.432,173.228,"(['MAN(6_G_)', 'BMA(3_G_)'], [0.0, 0.0])","(['6.G', '3.G'], ['4C1', '4C1'])"
7n6w.pdb,DManpa1-3DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_h_)-MAN(4_h_)-BMA(3_h_)-NAG(2_h_)-NAG(1_h_)-ASN(262_C_),h MAN 4 C2 C1 BMA 3 O6 C6,h MAN 4 C1 BMA 3 O6 C6 C5,184.268,173.215,"(['MAN(4_h_)', 'BMA(3_h_)'], [0.0, 0.0])","(['4.h', '3.h'], ['4C1', '4C1'])"
7n6w.pdb,DManpa1-2DManpa1-3[DManpa1-3DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_U_)-MAN(6_U_)-[MAN(5_U_)-MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_)-ASN(262_B_),U MAN 6 C2 C1 BMA 3 O6 C6,U MAN 6 C1 BMA 3 O6 C6 C5,196.396,179.631,"(['MAN(6_U_)', 'BMA(3_U_)'], [0.0, 0.0])","(['6.U', '3.U'], ['4C1', '4C1'])"
4cxv.pdb,DManpa1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_E_)-MAN(4_E_)-[MAN(6_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(91_B_),E MAN 4 C2 C1 BMA 3 O6 C6,E MAN 4 C1 BMA 3 O6 C6 C5,241.27800000000002,169.979,"(['MAN(4_E_)', 'BMA(3_E_)'], [61.68, 37.71])","(['4.E', '3.E'], ['OS2', '4C1'])"
6h15.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_H_)-BMA(3_H_)-NAG(2_H_)-NAG(1_H_)-ASN(859_B_),H MAN 4 C2 C1 BMA 3 O6 C6,H MAN 4 C1 BMA 3 O6 C6 C5,192.824,186.773,"(['MAN(4_H_)', 'BMA(3_H_)'], [110.0, 98.35])","(['4.H', '3.H'], ['4C1', '4C1'])"
6eg0.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_F_)-[NAG(7_F_)-MAN(6_F_)-[NAG(5_F_)-MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(291_B_),F MAN 6 C2 C1 BMA 3 O6 C6,F MAN 6 C1 BMA 3 O6 C6 C5,184.536,178.643,"(['MAN(6_F_)', 'BMA(3_F_)'], [101.11, 102.17])","(['6.F', '3.F'], ['4C1', '4C1'])"
8flw.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_X_)-[MAN(5_X_)-MAN(4_X_)]-BMA(3_X_)-NAG(2_X_)-NAG(1_X_)-ASN(262_I_),X MAN 6 C2 C1 BMA 3 O6 C6,X MAN 6 C1 BMA 3 O6 C6 C5,217.635,234.752,"(['MAN(6_X_)', 'BMA(3_X_)'], [78.4, 69.3])","(['6.X', '3.X'], ['4C1', '4C1'])"
8flw.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_N_)-[MAN(5_N_)-MAN(4_N_)]-BMA(3_N_)-NAG(2_N_)-NAG(1_N_)-ASN(160_C_),N MAN 6 C2 C1 BMA 3 O6 C6,N MAN 6 C1 BMA 3 O6 C6 C5,312.9286,167.32,"(['MAN(6_N_)', 'BMA(3_N_)'], [63.32, 62.18])","(['6.N', '3.N'], ['4C1', '4C1'])"
8flw.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_Q_)-[MAN(5_Q_)-MAN(4_Q_)]-BMA(3_Q_)-NAG(2_Q_)-NAG(1_Q_)-ASN(262_G_),Q MAN 6 C2 C1 BMA 3 O6 C6,Q MAN 6 C1 BMA 3 O6 C6 C5,204.301,195.645,"(['MAN(6_Q_)', 'BMA(3_Q_)'], [75.38, 68.88])","(['6.Q', '3.Q'], ['4C1', '4C1'])"
8flw.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-SER,MAN(6_E_)-[MAN(5_E_)-MAN(4_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-SER(447_C_),E MAN 6 C2 C1 BMA 3 O6 C6,E MAN 6 C1 BMA 3 O6 C6 C5,213.905,168.507,"(['MAN(6_E_)', 'BMA(3_E_)'], [68.3, 58.4])","(['6.E', '3.E'], ['4C1', '4C1'])"
3ngb.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_N_)-[MAN(4_N_)]-BMA(3_N_)-NAG(2_N_)-NAG(1_N_)-ASN(72_C_),N MAN 5 C2 C1 BMA 3 O6 C6,N MAN 5 C1 BMA 3 O6 C6 C5,300.5775,274.2145,"(['MAN(5_N_)', 'BMA(3_N_)'], [211.24, 219.28])","(['5.N', '3.N'], ['4C1', '4C1'])"
3ngb.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_P_)-[MAN(4_P_)]-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(72_K_),P MAN 5 C2 C1 BMA 3 O6 C6,P MAN 5 C1 BMA 3 O6 C6 C5,310.9291,163.322,"(['MAN(5_P_)', 'BMA(3_P_)'], [234.0, 237.09])","(['5.P', '3.P'], ['4C1', '-'])"
3ngb.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_M_)-[MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(72_L_),M MAN 5 C2 C1 BMA 3 O6 C6,M MAN 5 C1 BMA 3 O6 C6 C5,279.2047,94.1023,"(['MAN(5_M_)', 'BMA(3_M_)'], [232.47, 220.37])","(['5.M', '3.M'], ['4C1', '4C1'])"
6eaq.pdb,LArapa1-4DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,GAL(6_D_)-NAG(5_D_)-MAN(4_D_)-[MAN(7_D_)]-BMA(3_D_)-NAG(2_D_)-NAG(1_D_)-ASN(297_A_),D MAN 4 C2 C1 BMA 3 O6 C6,D MAN 4 C1 BMA 3 O6 C6 C5,208.772,164.56,"(['MAN(4_D_)', 'BMA(3_D_)'], [41.4, 39.52])","(['4.D', '3.D'], ['4C1', '4C1'])"
6eaq.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-6[DGlcpNAcb1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,GAL(6_E_)-NAG(5_E_)-MAN(4_E_)-[NAG(8_E_)-MAN(7_E_)]-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(297_B_),E MAN 4 C2 C1 BMA 3 O6 C6,E MAN 4 C1 BMA 3 O6 C6 C5,201.023,161.565,"(['MAN(4_E_)', 'BMA(3_E_)'], [55.08, 48.11])","(['4.E', '3.E'], ['4C1', '4C1'])"
4mwr.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_B_)-[MAN(8_B_)]-MAN(7_B_)-[MAN(6_B_)-MAN(5_B_)-MAN(4_B_)]-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(202_A_),B MAN 7 C2 C1 BMA 3 O6 C6,B MAN 7 C1 BMA 3 O6 C6 C5,187.263,85.2573,"(['MAN(7_B_)', 'BMA(3_B_)'], [26.93, 20.94])","(['7.B', '3.B'], ['4C1', '4C1'])"
6dw0.pdb,DManpa1-2DManpa1-3[DManpa1-3DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_G_)-MAN(6_G_)-[MAN(5_G_)-MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(110_A_),G MAN 6 C2 C1 BMA 3 O6 C6,G MAN 6 C1 BMA 3 O6 C6 C5,281.2626,157.494,"(['MAN(6_G_)', 'BMA(3_G_)'], [209.9, 201.61])","(['6.G', '3.G'], ['1S3', '4C1'])"
7lrs.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_A_)-[MAN(4_A_)]-BMA(3_A_)-NAG(2_A_)-NAG(1_A_)-ASN(343_C_),A MAN 5 C2 C1 BMA 3 O6 C6,A MAN 5 C1 BMA 3 O6 C6 C5,191.874,102.076,"(['MAN(5_A_)', 'BMA(3_A_)'], [109.69, 115.65])","(['5.A', '3.A'], ['1S5', '4C1'])"
8gb5.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_N_)-[MAN(4_N_)]-BMA(3_N_)-NAG(2_N_)-NAG(1_N_)-ASN(343_D_),N MAN 5 C2 C1 BMA 3 O6 C6,N MAN 5 C1 BMA 3 O6 C6 C5,196.059,202.905,"(['MAN(5_N_)', 'BMA(3_N_)'], [84.5, 89.2])","(['5.N', '3.N'], ['4C1', '-'])"
8g9w.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_S_)-[MAN(4_S_)]-BMA(3_S_)-NAG(2_S_)-NAG(1_S_)-ASN(386_E_),S MAN 5 C2 C1 BMA 3 O6 C6,S MAN 5 C1 BMA 3 O6 C6 C5,200.57,209.398,"(['MAN(5_S_)', 'BMA(3_S_)'], [516.08, 570.85])","(['5.S', '3.S'], ['4C1', '4C1'])"
8g9w.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_s_)-[MAN(4_s_)]-BMA(3_s_)-NAG(2_s_)-NAG(1_s_)-ASN(386_P_),s MAN 5 C2 C1 BMA 3 O6 C6,s MAN 5 C1 BMA 3 O6 C6 C5,205.063,206.096,"(['MAN(5_s_)', 'BMA(3_s_)'], [551.98, 559.99])","(['5.s', '3.s'], ['4C1', '4C1'])"
8g9w.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_f_)-[MAN(4_f_)]-BMA(3_f_)-NAG(2_f_)-NAG(1_f_)-ASN(386_G_),f MAN 5 C2 C1 BMA 3 O6 C6,f MAN 5 C1 BMA 3 O6 C6 C5,195.468,203.818,"(['MAN(5_f_)', 'BMA(3_f_)'], [529.73, 515.08])","(['5.f', '3.f'], ['4C1', '4C1'])"
6l2j.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_B_)-MAN(4_B_)-[MAN(6_B_)]-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(205_A_),B MAN 4 C2 C1 BMA 3 O6 C6,B MAN 4 C1 BMA 3 O6 C6 C5,185.376,206.562,"(['MAN(4_B_)', 'BMA(3_B_)'], [26.55, 29.79])","(['4.B', '3.B'], ['4C1', '4C1'])"
6vfv.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_B_)-[MAN(4_B_)-BMA(3_B_)-NAG(2_B_)]-NAG(1_B_)-ASN(587_A_),B MAN 4 C2 C1 BMA 3 O6 C6,B MAN 4 C1 BMA 3 O6 C6 C5,271.0102,185.283,"(['MAN(4_B_)', 'BMA(3_B_)'], [118.03, 96.06])","(['4.B', '3.B'], ['4C1', '-'])"
6vo1.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_Z_)-[MAN(5_Z_)-MAN(4_Z_)]-BMA(3_Z_)-NAG(2_Z_)-NAG(1_Z_)-ASN(262_C_),Z MAN 6 C2 C1 BMA 3 O6 C6,Z MAN 6 C1 BMA 3 O6 C6 C5,273.871,146.686,"(['MAN(6_Z_)', 'BMA(3_Z_)'], [164.54, 138.67])","(['6.Z', '3.Z'], ['4C1', '4C1'])"
6vo1.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_Q_)-[MAN(5_Q_)-MAN(4_Q_)]-BMA(3_Q_)-NAG(2_Q_)-NAG(1_Q_)-ASN(262_A_),Q MAN 6 C2 C1 BMA 3 O6 C6,Q MAN 6 C1 BMA 3 O6 C6 C5,273.8522,146.691,"(['MAN(6_Q_)', 'BMA(3_Q_)'], [164.54, 138.67])","(['6.Q', '3.Q'], ['4C1', '4C1'])"
6vo1.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_i_)-[MAN(5_i_)-MAN(4_i_)]-BMA(3_i_)-NAG(2_i_)-NAG(1_i_)-ASN(262_D_),i MAN 6 C2 C1 BMA 3 O6 C6,i MAN 6 C1 BMA 3 O6 C6 C5,273.8446,146.68,"(['MAN(6_i_)', 'BMA(3_i_)'], [164.54, 138.67])","(['6.i', '3.i'], ['4C1', '4C1'])"
5mhp.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_B_)-[MAN(6_B_)-MAN(5_B_)]-MAN(4_B_)-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(525_A_),B MAN 4 C2 C1 BMA 3 O6 C6,B MAN 4 C1 BMA 3 O6 C6 C5,196.252,170.507,"(['MAN(4_B_)', 'BMA(3_B_)'], [49.92, 47.44])","(['4.B', '3.B'], ['4C1', '4C1'])"
5th0.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_G_)-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(242_C_),G MAN 4 C2 C1 BMA 3 O6 C6,G MAN 4 C1 BMA 3 O6 C6 C5,182.046,177.466,"(['MAN(4_G_)', 'BMA(3_G_)'], [102.9, 83.2])","(['4.G', '3.G'], ['4C1', '4C1'])"
3ghg.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAca1-4DGlcpNAcb1-ASN,MAN(5_W_)-[MAN(4_W_)]-BMA(3_W_)-NAG(2_W_)-NAG(1_W_)-ASN(364_H_),W MAN 5 C2 C1 BMA 3 O6 C6,W MAN 5 C1 BMA 3 O6 C6 C5,219.556,127.23,"(['MAN(5_W_)', 'BMA(3_W_)'], [108.21, 105.26])","(['5.W', '3.W'], ['4C1', '4C1'])"
3ghg.pdb,DNeup5Aca2-6DGalpa1-4DGlcpNAca1-2DManpa1-3[DNeup5Aca2-6DGalpb1-4DGlcpNAca1-2DManpa1-6]DManpb1-4DGlcpNAca1-4DGlcpNAcb1-ASN,SIA(11_V_)-GAL(10_V_)-NAG(9_V_)-MAN(8_V_)-[SIA(7_V_)-GAL(6_V_)-NAG(5_V_)-MAN(4_V_)]-BMA(3_V_)-NAG(2_V_)-NAG(1_V_)-ASN(364_E_),V MAN 8 C2 C1 BMA 3 O6 C6,V MAN 8 C1 BMA 3 O6 C6 C5,210.051,114.377,"(['MAN(8_V_)', 'BMA(3_V_)'], [105.32, 103.68])","(['8.V', '3.V'], ['-', '4C1'])"
3ghg.pdb,DNeup5Aca2-6DGalpa1-4DGlcpNAca1-2DManpa1-3[DNeup5Aca2-6DGalpb1-4DGlcpNAca1-2DManpa1-6]DManpb1-4DGlcpNAca1-4DGlcpNAcx1-,SIA(11_U_)-GAL(10_U_)-NAG(9_U_)-MAN(8_U_)-[SIA(7_U_)-GAL(6_U_)-NAG(5_U_)-MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_),U MAN 8 C2 C1 BMA 3 O6 C6,U MAN 8 C1 BMA 3 O6 C6 C5,307.72429999999997,138.44,"(['MAN(8_U_)', 'BMA(3_U_)'], [108.05, 105.6])","(['8.U', '3.U'], ['-', '4C1'])"
3ghg.pdb,DNeup5Aca2-6DGalpa1-4DGlcpNAca1-2DManpa1-3[DNeup5Aca2-6DGalpb1-4DGlcpNAca1-2DManpa1-6]DManpb1-4DGlcpNAca1-4DGlcpNAcx1-,SIA(11_X_)-GAL(10_X_)-NAG(9_X_)-MAN(8_X_)-[SIA(7_X_)-GAL(6_X_)-NAG(5_X_)-MAN(4_X_)]-BMA(3_X_)-NAG(2_X_)-NAG(1_X_),X MAN 8 C2 C1 BMA 3 O6 C6,X MAN 8 C1 BMA 3 O6 C6 C5,275.3983,158.597,"(['MAN(8_X_)', 'BMA(3_X_)'], [102.98, 105.44])","(['8.X', '3.X'], ['-', '4C1'])"
6vrw.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_c_)-[MAN(4_c_)]-BMA(3_c_)-NAG(2_c_)-NAG(1_c_)-ASN(262_D_),c MAN 5 C2 C1 BMA 3 O6 C6,c MAN 5 C1 BMA 3 O6 C6 C5,251.094,217.595,"(['MAN(5_c_)', 'BMA(3_c_)'], [188.35, 171.5])","(['5.c', '3.c'], ['4C1', '4C1'])"
6vrw.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_U_)-[MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_)-ASN(262_A_),U MAN 5 C2 C1 BMA 3 O6 C6,U MAN 5 C1 BMA 3 O6 C6 C5,251.138,217.619,"(['MAN(5_U_)', 'BMA(3_U_)'], [163.81, 154.55])","(['5.U', '3.U'], ['4C1', '4C1'])"
6vrw.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_M_)-[MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(262_G_),M MAN 5 C2 C1 BMA 3 O6 C6,M MAN 5 C1 BMA 3 O6 C6 C5,251.10500000000002,217.647,"(['MAN(5_M_)', 'BMA(3_M_)'], [159.43, 152.67])","(['5.M', '3.M'], ['4C1', '4C1'])"
6aov.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(38_A_),C MAN 5 C2 C1 BMA 3 O6 C6,C MAN 5 C1 BMA 3 O6 C6 C5,161.381,178.048,"(['MAN(5_C_)', 'BMA(3_C_)'], [82.02, 70.18])","(['5.C', '3.C'], ['4C1', '4C1'])"
5jpn.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(1391_B_),G MAN 5 C2 C1 BMA 3 O6 C6,G MAN 5 C1 BMA 3 O6 C6 C5,264.6815,163.623,"(['MAN(5_G_)', 'BMA(3_G_)'], [215.43, 198.11])","(['5.G', '3.G'], ['4C1', '4C1'])"
5jpn.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(862_B_),F MAN 5 C2 C1 BMA 3 O6 C6,F MAN 5 C1 BMA 3 O6 C6 C5,272.5657,161.001,"(['MAN(5_F_)', 'BMA(3_F_)'], [185.11, 198.68])","(['5.F', '3.F'], ['4C1', '4C1'])"
7u9f.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_G_)-[MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(320_B_),G MAN 5 C2 C1 BMA 3 O6 C6,G MAN 5 C1 BMA 3 O6 C6 C5,199.927,201.791,"(['MAN(5_G_)', 'BMA(3_G_)'], [79.26, 75.05])","(['5.G', '3.G'], ['-', '-'])"
4x8x.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_E_)-BMA(3_E_)-NAG(2_E_)-NAG(1_E_)-ASN(18_B_),E MAN 4 C2 C1 BMA 3 O6 C6,E MAN 4 C1 BMA 3 O6 C6 C5,281.077,228.811,"(['MAN(4_E_)', 'BMA(3_E_)'], [307.45, 161.22])","(['4.E', '3.E'], ['-', '4C1'])"
3d12.pdb,DManpb1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_C_)-[BMA(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(306_A_),C MAN 5 C2 C1 BMA 3 O6 C6,C MAN 5 C1 BMA 3 O6 C6 C5,116.321,236.166,"(['MAN(5_C_)', 'BMA(3_C_)'], [93.07, 82.23])","(['5.C', '3.C'], ['1S5', '4C1'])"
3d12.pdb,DGlcpb1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_H_)-[BGC(4_H_)]-BMA(3_H_)-NAG(2_H_)-NAG(1_H_)-ASN(306_D_),H MAN 5 C2 C1 BMA 3 O6 C6,H MAN 5 C1 BMA 3 O6 C6 C5,190.102,249.159,"(['MAN(5_H_)', 'BMA(3_H_)'], [118.28, 110.94])","(['5.H', '3.H'], ['-', '4C1'])"
7l8b.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-[MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(262_C_),J MAN 5 C2 C1 BMA 3 O6 C6,J MAN 5 C1 BMA 3 O6 C6 C5,214.077,181.399,"(['MAN(5_J_)', 'BMA(3_J_)'], [151.44, 127.16])","(['5.J', '3.J'], ['4C1', '4C1'])"
7l8b.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_e_)-[MAN(4_e_)]-BMA(3_e_)-NAG(2_e_)-NAG(1_e_)-ASN(262_E_),e MAN 5 C2 C1 BMA 3 O6 C6,e MAN 5 C1 BMA 3 O6 C6 C5,278.6453,154.175,"(['MAN(5_e_)', 'BMA(3_e_)'], [118.03, 93.89])","(['5.e', '3.e'], ['4C1', '4C1'])"
7l8b.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_U_)-[MAN(4_U_)]-BMA(3_U_)-NAG(2_U_)-NAG(1_U_)-ASN(262_A_),U MAN 5 C2 C1 BMA 3 O6 C6,U MAN 5 C1 BMA 3 O6 C6 C5,256.558,159.326,"(['MAN(5_U_)', 'BMA(3_U_)'], [99.34, 84.24])","(['5.U', '3.U'], ['4C1', '4C1'])"
8c3v.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_G_)-[MAN(4_G_)-BMA(3_G_)-NAG(2_G_)]-NAG(1_G_)-ASN(343_Y_),G MAN 4 C2 C1 BMA 3 O6 C6,G MAN 4 C1 BMA 3 O6 C6 C5,181.41,178.174,"(['MAN(4_G_)', 'BMA(3_G_)'], [132.5, 130.98])","(['4.G', '3.G'], ['4C1', '-'])"
7jg2.pdb,DManpa1-3DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_F_)-MAN(4_F_)-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(72_E_),F MAN 4 C2 C1 BMA 3 O6 C6,F MAN 4 C1 BMA 3 O6 C6 C5,237.211,252.238,"(['MAN(4_F_)', 'BMA(3_F_)'], [84.41, 78.46])","(['4.F', '3.F'], ['1S3', '4C1'])"
6w03.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_M_)-[MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(156_G_),M MAN 5 C2 C1 BMA 3 O6 C6,M MAN 5 C1 BMA 3 O6 C6 C5,240.651,121.917,"(['MAN(5_M_)', 'BMA(3_M_)'], [110.91, 132.62])","(['5.M', '3.M'], ['4C1', '4C1'])"
6w03.pdb,DManpa1-3DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_O_)-MAN(4_O_)-[MAN(6_O_)]-BMA(3_O_)-NAG(2_O_)-NAG(1_O_)-ASN(88_G_),O MAN 4 C2 C1 BMA 3 O6 C6,O MAN 4 C1 BMA 3 O6 C6 C5,205.198,119.408,"(['MAN(4_O_)', 'BMA(3_O_)'], [82.5, 42.07])","(['4.O', '3.O'], ['-', '4C1'])"
6w03.pdb,DManpa1-2DManpa1-2DManpa1-3[DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(9_P_)-MAN(8_P_)-[MAN(10_P_)]-MAN(7_P_)-[MAN(6_P_)-MAN(5_P_)-MAN(4_P_)]-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(332_G_),P MAN 7 C2 C1 BMA 3 O6 C6,P MAN 7 C1 BMA 3 O6 C6 C5,194.516,168.606,"(['MAN(7_P_)', 'BMA(3_P_)'], [52.58, 42.65])","(['7.P', '3.P'], ['4C1', '4C1'])"
6w03.pdb,DManpa1-6DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_A_)-BMA(3_A_)-NAG(2_A_)-NAG(1_A_)-ASN(262_G_),A MAN 4 C2 C1 BMA 3 O6 C6,A MAN 4 C1 BMA 3 O6 C6 C5,210.529,143.829,"(['MAN(4_A_)', 'BMA(3_A_)'], [100.3, 88.18])","(['4.A', '3.A'], ['4C1', '-'])"
